SubID,Trial,Task,Difficulty,StimColor,RT,Accuracy,Year,StimLoc
41ba882231,25,ChoiceTask,Easy,Yellow,416,Correct,2014,0
41ba882231,26,ChoiceTask,Easy,Red,516,Correct,2014,0
41ba882231,27,ChoiceTask,Easy,Red,566,Correct,2014,0
41ba882231,28,ChoiceTask,Easy,Green,683,Correct,2014,0
41ba882231,29,ChoiceTask,Easy,Yellow,766,Correct,2014,0
578dd53ec6,2,ChoiceTask,Easy,Green,649,Correct,2015,0
578dd53ec6,2,ChoiceTask,Easy,Green,657,Correct,2015,0
578dd53ec6,2,ChoiceTask,Easy,Red,447,Correct,2015,0
578dd53ec6,2,ChoiceTask,Easy,Yellow,424,Correct,2015,0
578dd53ec6,3,ChoiceTask,Easy,Red,360,Correct,2015,0
578dd53ec6,3,ChoiceTask,Easy,Green,565,Correct,2015,0
578dd53ec6,3,ChoiceTask,Easy,Red,418,Correct,2015,0
578dd53ec6,3,ChoiceTask,Easy,Red,538,Correct,2015,0
578dd53ec6,4,ChoiceTask,Easy,Red,468,Correct,2015,0
578dd53ec6,4,ChoiceTask,Easy,Green,532,Correct,2015,0
578dd53ec6,4,ChoiceTask,Easy,Blue,497,Correct,2015,0
578dd53ec6,5,ChoiceTask,Easy,Blue,486,Correct,2015,0
578dd53ec6,5,ChoiceTask,Easy,Yellow,538,Correct,2015,0
578dd53ec6,5,ChoiceTask,Easy,Blue,456,Correct,2015,0
578dd53ec6,5,ChoiceTask,Easy,Red,463,Correct,2015,0
578dd53ec6,6,ChoiceTask,Easy,Green,380,Correct,2015,0
578dd53ec6,6,ChoiceTask,Easy,Red,484,Correct,2015,0
578dd53ec6,6,ChoiceTask,Easy,Green,514,Correct,2015,0
578dd53ec6,7,ChoiceTask,Easy,Yellow,468,Correct,2015,0
578dd53ec6,7,ChoiceTask,Easy,Blue,428,Correct,2015,0
578dd53ec6,8,ChoiceTask,Easy,Yellow,451,Correct,2015,0
578dd53ec6,8,ChoiceTask,Easy,Red,410,Correct,2015,0
578dd53ec6,8,ChoiceTask,Easy,Green,576,Correct,2015,0
578dd53ec6,9,ChoiceTask,Easy,Blue,584,Correct,2015,0
578dd53ec6,9,ChoiceTask,Easy,Red,378,Correct,2015,0
578dd53ec6,9,ChoiceTask,Easy,Yellow,451,Correct,2015,0
578dd53ec6,9,ChoiceTask,Easy,Green,426,Correct,2015,0
578dd53ec6,10,ChoiceTask,Easy,Red,367,Correct,2015,0
578dd53ec6,10,ChoiceTask,Easy,Blue,481,Correct,2015,0
578dd53ec6,10,ChoiceTask,Easy,Blue,502,Correct,2015,0
578dd53ec6,11,ChoiceTask,Easy,Blue,536,Correct,2015,0
578dd53ec6,11,ChoiceTask,Easy,Yellow,356,Correct,2015,0
578dd53ec6,11,ChoiceTask,Easy,Red,480,Correct,2015,0
578dd53ec6,11,ChoiceTask,Easy,Green,605,Correct,2015,0
578dd53ec6,12,ChoiceTask,Easy,Green,362,Correct,2015,0
578dd53ec6,12,ChoiceTask,Easy,Red,489,Correct,2015,0
578dd53ec6,12,ChoiceTask,Easy,Yellow,512,Correct,2015,0
578dd53ec6,12,ChoiceTask,Easy,Green,457,Correct,2015,0
578dd53ec6,13,ChoiceTask,Easy,Yellow,501,Correct,2015,0
578dd53ec6,13,ChoiceTask,Easy,Blue,464,Correct,2015,0
578dd53ec6,13,ChoiceTask,Easy,Green,556,Correct,2015,0
578dd53ec6,13,ChoiceTask,Easy,Red,430,Correct,2015,0
578dd53ec6,14,ChoiceTask,Easy,Green,684,Correct,2015,0
578dd53ec6,14,ChoiceTask,Easy,Red,477,Correct,2015,0
578dd53ec6,14,ChoiceTask,Easy,Blue,468,Correct,2015,0
578dd53ec6,15,ChoiceTask,Easy,Green,448,Correct,2015,0
578dd53ec6,15,ChoiceTask,Easy,Blue,554,Correct,2015,0
578dd53ec6,15,ChoiceTask,Easy,Yellow,452,Correct,2015,0
578dd53ec6,15,ChoiceTask,Easy,Red,517,Correct,2015,0
578dd53ec6,16,ChoiceTask,Easy,Red,442,Correct,2015,0
578dd53ec6,16,ChoiceTask,Easy,Blue,489,Correct,2015,0
578dd53ec6,16,ChoiceTask,Easy,Red,400,Correct,2015,0
578dd53ec6,17,ChoiceTask,Easy,Yellow,443,Correct,2015,0
578dd53ec6,17,ChoiceTask,Easy,Yellow,554,Correct,2015,0
578dd53ec6,17,ChoiceTask,Easy,Yellow,533,Correct,2015,0
578dd53ec6,17,ChoiceTask,Easy,Yellow,517,Correct,2015,0
578dd53ec6,18,ChoiceTask,Easy,Yellow,536,Correct,2015,0
578dd53ec6,18,ChoiceTask,Easy,Blue,444,Correct,2015,0
578dd53ec6,18,ChoiceTask,Easy,Blue,535,Correct,2015,0
578dd53ec6,18,ChoiceTask,Easy,Yellow,512,Correct,2015,0
578dd53ec6,19,ChoiceTask,Easy,Red,414,Correct,2015,0
578dd53ec6,19,ChoiceTask,Easy,Red,446,Correct,2015,0
578dd53ec6,19,ChoiceTask,Easy,Green,589,Correct,2015,0
578dd53ec6,19,ChoiceTask,Easy,Yellow,491,Correct,2015,0
578dd53ec6,20,ChoiceTask,Easy,Blue,560,Correct,2015,0
578dd53ec6,20,ChoiceTask,Easy,Green,589,Correct,2015,0
578dd53ec6,20,ChoiceTask,Easy,Yellow,468,Correct,2015,0
578dd53ec6,20,ChoiceTask,Easy,Green,591,Correct,2015,0
578dd53ec6,21,ChoiceTask,Easy,Red,378,Correct,2015,0
578dd53ec6,21,ChoiceTask,Easy,Yellow,480,Correct,2015,0
578dd53ec6,21,ChoiceTask,Easy,Yellow,480,Correct,2015,0
578dd53ec6,21,ChoiceTask,Easy,Yellow,485,Correct,2015,0
578dd53ec6,22,ChoiceTask,Easy,Red,390,Correct,2015,0
578dd53ec6,22,ChoiceTask,Easy,Red,460,Correct,2015,0
578dd53ec6,22,ChoiceTask,Easy,Blue,501,Correct,2015,0
578dd53ec6,22,ChoiceTask,Easy,Red,497,Correct,2015,0
578dd53ec6,23,ChoiceTask,Easy,Yellow,435,Correct,2015,0
578dd53ec6,23,ChoiceTask,Easy,Red,434,Correct,2015,0
578dd53ec6,23,ChoiceTask,Easy,Blue,487,Correct,2015,0
578dd53ec6,23,ChoiceTask,Easy,Red,401,Correct,2015,0
578dd53ec6,24,ChoiceTask,Easy,Blue,452,Correct,2015,0
578dd53ec6,24,ChoiceTask,Easy,Blue,461,Correct,2015,0
578dd53ec6,24,ChoiceTask,Easy,Yellow,506,Correct,2015,0
578dd53ec6,24,ChoiceTask,Easy,Yellow,498,Correct,2015,0
578dd53ec6,25,ChoiceTask,Easy,Red,469,Correct,2015,0
578dd53ec6,25,ChoiceTask,Easy,Green,438,Correct,2015,0
578dd53ec6,25,ChoiceTask,Easy,Blue,479,Correct,2015,0
578dd53ec6,25,ChoiceTask,Easy,Green,635,Correct,2015,0
578dd53ec6,26,ChoiceTask,Easy,Red,434,Correct,2015,0
578dd53ec6,26,ChoiceTask,Easy,Green,502,Correct,2015,0
578dd53ec6,26,ChoiceTask,Easy,Green,518,Correct,2015,0
578dd53ec6,26,ChoiceTask,Easy,Blue,606,Correct,2015,0
578dd53ec6,27,ChoiceTask,Easy,Yellow,447,Correct,2015,0
578dd53ec6,27,ChoiceTask,Easy,Green,484,Correct,2015,0
578dd53ec6,27,ChoiceTask,Easy,Red,446,Correct,2015,0
578dd53ec6,27,ChoiceTask,Easy,Yellow,551,Correct,2015,0
578dd53ec6,28,ChoiceTask,Easy,Yellow,384,Correct,2015,0
578dd53ec6,28,ChoiceTask,Easy,Red,564,Correct,2015,0
578dd53ec6,28,ChoiceTask,Easy,Red,456,Correct,2015,0
578dd53ec6,28,ChoiceTask,Easy,Red,556,Correct,2015,0
578dd53ec6,29,ChoiceTask,Easy,Yellow,414,Correct,2015,0
578dd53ec6,29,ChoiceTask,Easy,Yellow,518,Correct,2015,0
578dd53ec6,29,ChoiceTask,Easy,Green,627,Correct,2015,0
578dd53ec6,30,ChoiceTask,Easy,Green,510,Correct,2015,0
578dd53ec6,30,ChoiceTask,Easy,Blue,446,Correct,2015,0
578dd53ec6,30,ChoiceTask,Easy,Blue,529,Correct,2015,0
578dd53ec6,30,ChoiceTask,Easy,Yellow,486,Correct,2015,0
578dd53ec6,31,ChoiceTask,Easy,Yellow,400,Correct,2015,0
578dd53ec6,31,ChoiceTask,Easy,Yellow,577,Correct,2015,0
578dd53ec6,31,ChoiceTask,Easy,Red,540,Correct,2015,0
578dd53ec6,31,ChoiceTask,Easy,Green,431,Correct,2015,0
578dd53ec6,32,ChoiceTask,Easy,Green,616,Correct,2015,0
578dd53ec6,32,ChoiceTask,Easy,Green,584,Correct,2015,0
578dd53ec6,32,ChoiceTask,Easy,Red,401,Correct,2015,0
578dd53ec6,32,ChoiceTask,Easy,Blue,460,Correct,2015,0
578dd53ec6,33,ChoiceTask,Easy,Blue,539,Correct,2015,0
578dd53ec6,33,ChoiceTask,Easy,Green,541,Correct,2015,0
578dd53ec6,33,ChoiceTask,Easy,Red,452,Correct,2015,0
578dd53ec6,34,ChoiceTask,Easy,Red,480,Correct,2015,0
578dd53ec6,34,ChoiceTask,Easy,Green,524,Correct,2015,0
578dd53ec6,34,ChoiceTask,Easy,Yellow,509,Correct,2015,0
578dd53ec6,34,ChoiceTask,Easy,Green,537,Correct,2015,0
578dd53ec6,35,ChoiceTask,Easy,Red,486,Correct,2015,0
578dd53ec6,35,ChoiceTask,Easy,Green,501,Correct,2015,0
578dd53ec6,35,ChoiceTask,Easy,Red,436,Correct,2015,0
578dd53ec6,36,ChoiceTask,Easy,Yellow,585,Correct,2015,0
578dd53ec6,36,ChoiceTask,Easy,Blue,529,Correct,2015,0
578dd53ec6,36,ChoiceTask,Easy,Yellow,553,Correct,2015,0
578dd53ec6,36,ChoiceTask,Easy,Green,669,Correct,2015,0
578dd53ec6,37,ChoiceTask,Easy,Blue,515,Correct,2015,0
578dd53ec6,37,ChoiceTask,Easy,Blue,463,Correct,2015,0
578dd53ec6,37,ChoiceTask,Easy,Green,552,Correct,2015,0
578dd53ec6,37,ChoiceTask,Easy,Blue,511,Correct,2015,0
578dd53ec6,38,ChoiceTask,Easy,Green,612,Correct,2015,0
578dd53ec6,38,ChoiceTask,Easy,Yellow,517,Correct,2015,0
578dd53ec6,38,ChoiceTask,Easy,Green,499,Correct,2015,0
578dd53ec6,38,ChoiceTask,Easy,Yellow,685,Correct,2015,0
578dd53ec6,39,ChoiceTask,Easy,Blue,580,Correct,2015,0
578dd53ec6,39,ChoiceTask,Easy,Yellow,439,Correct,2015,0
578dd53ec6,39,ChoiceTask,Easy,Blue,567,Correct,2015,0
578dd53ec6,39,ChoiceTask,Easy,Blue,519,Correct,2015,0
578dd53ec6,40,ChoiceTask,Easy,Blue,682,Correct,2015,0
578dd53ec6,40,ChoiceTask,Easy,Red,511,Correct,2015,0
578dd53ec6,40,ChoiceTask,Easy,Red,508,Correct,2015,0
578dd53ec6,40,ChoiceTask,Easy,Blue,510,Correct,2015,0
578dd53ec6,41,ChoiceTask,Easy,Red,538,Correct,2015,0
578dd53ec6,41,ChoiceTask,Easy,Yellow,497,Correct,2015,0
578dd53ec6,41,ChoiceTask,Easy,Green,456,Correct,2015,0
578dd53ec6,41,ChoiceTask,Easy,Blue,468,Correct,2015,0
578dd53ec6,42,ChoiceTask,Easy,Yellow,590,Correct,2015,0
578dd53ec6,42,ChoiceTask,Easy,Yellow,458,Correct,2015,0
578dd53ec6,42,ChoiceTask,Easy,Yellow,501,Correct,2015,0
578dd53ec6,42,ChoiceTask,Easy,Blue,466,Correct,2015,0
578dd53ec6,43,ChoiceTask,Easy,Green,556,Correct,2015,0
578dd53ec6,43,ChoiceTask,Easy,Red,430,Correct,2015,0
578dd53ec6,43,ChoiceTask,Easy,Green,544,Correct,2015,0
578dd53ec6,44,ChoiceTask,Easy,Green,580,Correct,2015,0
578dd53ec6,44,ChoiceTask,Easy,Green,402,Correct,2015,0
578dd53ec6,44,ChoiceTask,Easy,Blue,535,Correct,2015,0
578dd53ec6,44,ChoiceTask,Easy,Blue,418,Correct,2015,0
578dd53ec6,45,ChoiceTask,Easy,Blue,497,Correct,2015,0
578dd53ec6,45,ChoiceTask,Easy,Red,552,Correct,2015,0
578dd53ec6,45,ChoiceTask,Easy,Red,455,Correct,2015,0
578dd53ec6,45,ChoiceTask,Easy,Green,581,Correct,2015,0
578dd53ec6,46,ChoiceTask,Easy,Green,572,Correct,2015,0
578dd53ec6,46,ChoiceTask,Easy,Red,452,Correct,2015,0
578dd53ec6,46,ChoiceTask,Easy,Blue,572,Correct,2015,0
578dd53ec6,46,ChoiceTask,Easy,Red,502,Correct,2015,0
578dd53ec6,47,ChoiceTask,Easy,Yellow,536,Correct,2015,0
578dd53ec6,47,ChoiceTask,Easy,Red,466,Correct,2015,0
578dd53ec6,47,ChoiceTask,Easy,Red,401,Correct,2015,0
578dd53ec6,48,ChoiceTask,Easy,Green,494,Correct,2015,0
578dd53ec6,48,ChoiceTask,Easy,Blue,518,Correct,2015,0
578dd53ec6,48,ChoiceTask,Easy,Green,590,Correct,2015,0
578dd53ec6,48,ChoiceTask,Easy,Red,416,Correct,2015,0
578dd53ec6,49,ChoiceTask,Easy,Red,548,Correct,2015,0
578dd53ec6,49,ChoiceTask,Easy,Green,499,Correct,2015,0
578dd53ec6,49,ChoiceTask,Easy,Yellow,541,Correct,2015,0
578dd53ec6,50,ChoiceTask,Easy,Green,617,Correct,2015,0
578dd53ec6,50,ChoiceTask,Easy,Blue,570,Correct,2015,0
578dd53ec6,50,ChoiceTask,Easy,Green,490,Correct,2015,0
578dd53ec6,50,ChoiceTask,Easy,Blue,454,Correct,2015,0
578dd53ec6,51,ChoiceTask,Easy,Blue,502,Correct,2015,0
578dd53ec6,51,ChoiceTask,Easy,Green,518,Correct,2015,0
578dd53ec6,51,ChoiceTask,Easy,Red,454,Correct,2015,0
578dd53ec6,51,ChoiceTask,Easy,Green,535,Correct,2015,0
578dd53ec6,52,ChoiceTask,Easy,Blue,547,Correct,2015,0
578dd53ec6,52,ChoiceTask,Easy,Blue,487,Correct,2015,0
578dd53ec6,52,ChoiceTask,Easy,Blue,563,Correct,2015,0
578dd53ec6,52,ChoiceTask,Easy,Yellow,510,Correct,2015,0
578dd53ec6,53,ChoiceTask,Easy,Yellow,535,Correct,2015,0
578dd53ec6,53,ChoiceTask,Easy,Blue,468,Correct,2015,0
578dd53ec6,53,ChoiceTask,Easy,Yellow,401,Correct,2015,0
578dd53ec6,54,ChoiceTask,Easy,Red,347,Correct,2015,0
578dd53ec6,54,ChoiceTask,Easy,Yellow,502,Correct,2015,0
578dd53ec6,54,ChoiceTask,Easy,Blue,677,Correct,2015,0
578dd53ec6,55,ChoiceTask,Easy,Blue,564,Correct,2015,0
578dd53ec6,55,ChoiceTask,Easy,Yellow,490,Correct,2015,0
578dd53ec6,55,ChoiceTask,Easy,Blue,446,Correct,2015,0
578dd53ec6,55,ChoiceTask,Easy,Yellow,391,Correct,2015,0
578dd53ec6,56,ChoiceTask,Easy,Yellow,520,Correct,2015,0
578dd53ec6,56,ChoiceTask,Easy,Green,586,Correct,2015,0
578dd53ec6,56,ChoiceTask,Easy,Yellow,532,Correct,2015,0
578dd53ec6,56,ChoiceTask,Easy,Yellow,466,Correct,2015,0
578dd53ec6,57,ChoiceTask,Easy,Red,658,Correct,2015,0
578dd53ec6,57,ChoiceTask,Easy,Yellow,468,Correct,2015,0
578dd53ec6,57,ChoiceTask,Easy,Green,549,Correct,2015,0
578dd53ec6,58,ChoiceTask,Easy,Blue,589,Correct,2015,0
578dd53ec6,58,ChoiceTask,Easy,Green,639,Correct,2015,0
578dd53ec6,58,ChoiceTask,Easy,Red,551,Correct,2015,0
578dd53ec6,59,ChoiceTask,Easy,Yellow,396,Correct,2015,0
578dd53ec6,59,ChoiceTask,Easy,Red,635,Correct,2015,0
578dd53ec6,59,ChoiceTask,Easy,Red,568,Correct,2015,0
578dd53ec6,59,ChoiceTask,Easy,Red,469,Correct,2015,0
578dd53ec6,60,ChoiceTask,Easy,Blue,574,Correct,2015,0
578dd53ec6,60,ChoiceTask,Easy,Green,590,Correct,2015,0
578dd53ec6,60,ChoiceTask,Easy,Blue,507,Correct,2015,0
5fe3b46c7a,2,ChoiceTask,Easy,Blue,616,Correct,2014,0
5fe3b46c7a,4,ChoiceTask,Easy,Green,616,Correct,2014,0
5fe3b46c7a,5,ChoiceTask,Easy,Blue,683,Correct,2014,0
5fe3b46c7a,6,ChoiceTask,Easy,Red,583,Correct,2014,0
5fe3b46c7a,7,ChoiceTask,Easy,Blue,600,Correct,2014,0
5fe3b46c7a,8,ChoiceTask,Easy,Yellow,500,Correct,2014,0
5fe3b46c7a,9,ChoiceTask,Easy,Green,716,Correct,2014,0
5fe3b46c7a,10,ChoiceTask,Easy,Blue,616,Correct,2014,0
5fe3b46c7a,11,ChoiceTask,Easy,Red,533,Correct,2014,0
5fe3b46c7a,12,ChoiceTask,Easy,Yellow,533,Correct,2014,0
5fe3b46c7a,13,ChoiceTask,Easy,Green,650,Correct,2014,0
5fe3b46c7a,14,ChoiceTask,Easy,Green,633,Correct,2014,0
5fe3b46c7a,15,ChoiceTask,Easy,Blue,550,Correct,2014,0
5fe3b46c7a,16,ChoiceTask,Easy,Green,633,Correct,2014,0
5fe3b46c7a,17,ChoiceTask,Easy,Blue,450,Correct,2014,0
5fe3b46c7a,18,ChoiceTask,Easy,Red,600,Correct,2014,0
5fe3b46c7a,19,ChoiceTask,Easy,Yellow,616,Correct,2014,0
5fe3b46c7a,20,ChoiceTask,Easy,Green,633,Correct,2014,0
5fe3b46c7a,21,ChoiceTask,Easy,Yellow,683,Correct,2014,0
5fe3b46c7a,22,ChoiceTask,Easy,Blue,600,Correct,2014,0
5fe3b46c7a,23,ChoiceTask,Easy,Green,616,Correct,2014,0
5fe3b46c7a,24,ChoiceTask,Easy,Red,466,Correct,2014,0
5fe3b46c7a,25,ChoiceTask,Easy,Green,666,Correct,2014,0
5fe3b46c7a,26,ChoiceTask,Easy,Blue,733,Correct,2014,0
5fe3b46c7a,27,ChoiceTask,Easy,Green,750,Correct,2014,0
5fe3b46c7a,28,ChoiceTask,Easy,Green,566,Correct,2014,0
5fe3b46c7a,29,ChoiceTask,Easy,Blue,583,Correct,2014,0
64861fe13b,2,ChoiceTask,Easy,Blue,652,Correct,2015,0
64861fe13b,2,ChoiceTask,Easy,Yellow,561,Correct,2015,0
64861fe13b,3,ChoiceTask,Easy,Yellow,568,Correct,2015,0
64861fe13b,3,ChoiceTask,Easy,Red,531,Correct,2015,0
64861fe13b,4,ChoiceTask,Easy,Red,547,Correct,2015,0
64861fe13b,4,ChoiceTask,Easy,Yellow,597,Correct,2015,0
64861fe13b,5,ChoiceTask,Easy,Green,735,Correct,2015,0
64861fe13b,5,ChoiceTask,Easy,Green,605,Correct,2015,0
64861fe13b,6,ChoiceTask,Easy,Blue,351,Correct,2015,0
64861fe13b,6,ChoiceTask,Easy,Blue,552,Correct,2015,0
64861fe13b,7,ChoiceTask,Easy,Red,576,Correct,2015,0
64861fe13b,7,ChoiceTask,Easy,Blue,353,Correct,2015,0
64861fe13b,8,ChoiceTask,Easy,Green,715,Correct,2015,0
64861fe13b,8,ChoiceTask,Easy,Blue,375,Correct,2015,0
64861fe13b,9,ChoiceTask,Easy,Yellow,554,Correct,2015,0
64861fe13b,9,ChoiceTask,Easy,Yellow,498,Correct,2015,0
64861fe13b,10,ChoiceTask,Easy,Yellow,417,Correct,2015,0
64861fe13b,10,ChoiceTask,Easy,Blue,521,Correct,2015,0
64861fe13b,11,ChoiceTask,Easy,Green,764,Correct,2015,0
64861fe13b,11,ChoiceTask,Easy,Red,581,Correct,2015,0
64861fe13b,12,ChoiceTask,Easy,Blue,608,Correct,2015,0
64861fe13b,12,ChoiceTask,Easy,Yellow,549,Correct,2015,0
64861fe13b,13,ChoiceTask,Easy,Blue,484,Correct,2015,0
64861fe13b,13,ChoiceTask,Easy,Green,669,Correct,2015,0
64861fe13b,14,ChoiceTask,Easy,Blue,423,Correct,2015,0
64861fe13b,14,ChoiceTask,Easy,Red,417,Correct,2015,0
64861fe13b,15,ChoiceTask,Easy,Red,551,Correct,2015,0
64861fe13b,15,ChoiceTask,Easy,Blue,626,Correct,2015,0
64861fe13b,16,ChoiceTask,Easy,Red,391,Correct,2015,0
64861fe13b,16,ChoiceTask,Easy,Green,660,Correct,2015,0
64861fe13b,17,ChoiceTask,Easy,Red,372,Correct,2015,0
64861fe13b,17,ChoiceTask,Easy,Green,562,Correct,2015,0
64861fe13b,18,ChoiceTask,Easy,Green,880,Correct,2015,0
64861fe13b,18,ChoiceTask,Easy,Green,423,Correct,2015,0
64861fe13b,19,ChoiceTask,Easy,Yellow,635,Correct,2015,0
64861fe13b,19,ChoiceTask,Easy,Yellow,556,Correct,2015,0
64861fe13b,20,ChoiceTask,Easy,Yellow,356,Correct,2015,0
64861fe13b,20,ChoiceTask,Easy,Red,515,Correct,2015,0
64861fe13b,21,ChoiceTask,Easy,Green,703,Correct,2015,0
64861fe13b,21,ChoiceTask,Easy,Yellow,657,Correct,2015,0
64861fe13b,22,ChoiceTask,Easy,Yellow,590,Correct,2015,0
64861fe13b,22,ChoiceTask,Easy,Red,520,Correct,2015,0
64861fe13b,23,ChoiceTask,Easy,Red,536,Correct,2015,0
64861fe13b,23,ChoiceTask,Easy,Yellow,501,Correct,2015,0
64861fe13b,24,ChoiceTask,Easy,Blue,598,Correct,2015,0
64861fe13b,24,ChoiceTask,Easy,Red,527,Correct,2015,0
64861fe13b,25,ChoiceTask,Easy,Blue,452,Correct,2015,0
64861fe13b,25,ChoiceTask,Easy,Green,713,Correct,2015,0
64861fe13b,26,ChoiceTask,Easy,Blue,501,Correct,2015,0
64861fe13b,26,ChoiceTask,Easy,Yellow,557,Correct,2015,0
64861fe13b,27,ChoiceTask,Easy,Yellow,429,Correct,2015,0
64861fe13b,28,ChoiceTask,Easy,Yellow,598,Correct,2015,0
64861fe13b,29,ChoiceTask,Easy,Green,652,Correct,2015,0
64861fe13b,29,ChoiceTask,Easy,Green,434,Correct,2015,0
64861fe13b,30,ChoiceTask,Easy,Yellow,768,Correct,2015,0
64861fe13b,30,ChoiceTask,Easy,Blue,611,Correct,2015,0
64861fe13b,31,ChoiceTask,Easy,Green,593,Correct,2015,0
64861fe13b,32,ChoiceTask,Easy,Yellow,601,Correct,2015,0
64861fe13b,32,ChoiceTask,Easy,Yellow,502,Correct,2015,0
64861fe13b,33,ChoiceTask,Easy,Green,674,Correct,2015,0
64861fe13b,33,ChoiceTask,Easy,Red,632,Correct,2015,0
64861fe13b,34,ChoiceTask,Easy,Red,413,Correct,2015,0
64861fe13b,34,ChoiceTask,Easy,Green,736,Correct,2015,0
64861fe13b,35,ChoiceTask,Easy,Yellow,556,Correct,2015,0
64861fe13b,36,ChoiceTask,Easy,Red,636,Correct,2015,0
64861fe13b,36,ChoiceTask,Easy,Red,620,Correct,2015,0
64861fe13b,37,ChoiceTask,Easy,Green,681,Correct,2015,0
64861fe13b,38,ChoiceTask,Easy,Red,516,Correct,2015,0
64861fe13b,38,ChoiceTask,Easy,Green,570,Correct,2015,0
64861fe13b,39,ChoiceTask,Easy,Blue,606,Correct,2015,0
64861fe13b,39,ChoiceTask,Easy,Blue,552,Correct,2015,0
64861fe13b,40,ChoiceTask,Easy,Red,528,Correct,2015,0
64861fe13b,40,ChoiceTask,Easy,Blue,750,Correct,2015,0
64861fe13b,41,ChoiceTask,Easy,Yellow,540,Correct,2015,0
64861fe13b,41,ChoiceTask,Easy,Yellow,731,Correct,2015,0
64861fe13b,42,ChoiceTask,Easy,Green,809,Correct,2015,0
64861fe13b,42,ChoiceTask,Easy,Red,535,Correct,2015,0
64861fe13b,43,ChoiceTask,Easy,Yellow,733,Correct,2015,0
64861fe13b,43,ChoiceTask,Easy,Blue,610,Correct,2015,0
64861fe13b,44,ChoiceTask,Easy,Green,700,Correct,2015,0
64861fe13b,44,ChoiceTask,Easy,Green,589,Correct,2015,0
64861fe13b,45,ChoiceTask,Easy,Blue,756,Correct,2015,0
64861fe13b,45,ChoiceTask,Easy,Green,452,Correct,2015,0
64861fe13b,46,ChoiceTask,Easy,Red,477,Correct,2015,0
64861fe13b,46,ChoiceTask,Easy,Blue,685,Correct,2015,0
64861fe13b,47,ChoiceTask,Easy,Red,358,Correct,2015,0
64861fe13b,47,ChoiceTask,Easy,Red,518,Correct,2015,0
64861fe13b,48,ChoiceTask,Easy,Red,385,Correct,2015,0
64861fe13b,48,ChoiceTask,Easy,Green,745,Correct,2015,0
64861fe13b,49,ChoiceTask,Easy,Red,351,Correct,2015,0
64861fe13b,49,ChoiceTask,Easy,Yellow,631,Correct,2015,0
64861fe13b,50,ChoiceTask,Easy,Red,393,Correct,2015,0
64861fe13b,51,ChoiceTask,Easy,Red,447,Correct,2015,0
64861fe13b,51,ChoiceTask,Easy,Red,394,Correct,2015,0
64861fe13b,52,ChoiceTask,Easy,Yellow,501,Correct,2015,0
64861fe13b,52,ChoiceTask,Easy,Blue,538,Correct,2015,0
64861fe13b,53,ChoiceTask,Easy,Yellow,618,Correct,2015,0
64861fe13b,54,ChoiceTask,Easy,Green,748,Correct,2015,0
64861fe13b,54,ChoiceTask,Easy,Green,610,Correct,2015,0
64861fe13b,55,ChoiceTask,Easy,Yellow,737,Correct,2015,0
64861fe13b,55,ChoiceTask,Easy,Blue,591,Correct,2015,0
64861fe13b,56,ChoiceTask,Easy,Green,702,Correct,2015,0
64861fe13b,56,ChoiceTask,Easy,Green,673,Correct,2015,0
64861fe13b,57,ChoiceTask,Easy,Blue,422,Correct,2015,0
64861fe13b,57,ChoiceTask,Easy,Red,515,Correct,2015,0
64861fe13b,58,ChoiceTask,Easy,Blue,455,Correct,2015,0
64861fe13b,58,ChoiceTask,Easy,Yellow,501,Correct,2015,0
64861fe13b,60,ChoiceTask,Easy,Yellow,518,Correct,2015,0
64861fe13b,60,ChoiceTask,Easy,Yellow,535,Correct,2015,0
7f55a0edfb,2,ChoiceTask,Easy,Blue,882,Correct,2015,0
7f55a0edfb,2,ChoiceTask,Easy,Yellow,528,Correct,2015,0
7f55a0edfb,3,ChoiceTask,Easy,Red,580,Correct,2015,0
7f55a0edfb,3,ChoiceTask,Easy,Red,572,Correct,2015,0
7f55a0edfb,4,ChoiceTask,Easy,Blue,667,Correct,2015,0
7f55a0edfb,4,ChoiceTask,Easy,Green,547,Correct,2015,0
7f55a0edfb,5,ChoiceTask,Easy,Green,698,Correct,2015,0
7f55a0edfb,5,ChoiceTask,Easy,Green,461,Correct,2015,0
7f55a0edfb,6,ChoiceTask,Easy,Blue,755,Correct,2015,0
7f55a0edfb,6,ChoiceTask,Easy,Blue,669,Correct,2015,0
7f55a0edfb,7,ChoiceTask,Easy,Red,506,Correct,2015,0
7f55a0edfb,7,ChoiceTask,Easy,Blue,553,Correct,2015,0
7f55a0edfb,8,ChoiceTask,Easy,Green,593,Correct,2015,0
7f55a0edfb,8,ChoiceTask,Easy,Blue,551,Correct,2015,0
7f55a0edfb,9,ChoiceTask,Easy,Red,532,Correct,2015,0
7f55a0edfb,9,ChoiceTask,Easy,Red,554,Correct,2015,0
7f55a0edfb,10,ChoiceTask,Easy,Yellow,417,Correct,2015,0
7f55a0edfb,10,ChoiceTask,Easy,Green,680,Correct,2015,0
7f55a0edfb,11,ChoiceTask,Easy,Blue,787,Correct,2015,0
7f55a0edfb,12,ChoiceTask,Easy,Blue,701,Correct,2015,0
7f55a0edfb,12,ChoiceTask,Easy,Red,586,Correct,2015,0
7f55a0edfb,13,ChoiceTask,Easy,Yellow,598,Correct,2015,0
7f55a0edfb,13,ChoiceTask,Easy,Red,559,Correct,2015,0
